QUERY_HASH,SCAN_TYPE,TABLE_NAME,COLUMN_NAME,INPUT_ROWS,OUTPUT_ROWS,RUNTIME_NS,DESCRIPTION
8bc342aad950e588,REFERENCE_SCAN,part,p_size,214377,107,89639128,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 40) AND l_quantity >= 30) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#44') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 19) AND l_quantity >= 9) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#14')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 23) AND l_quantity >= 13) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#15')"
8bc342aad950e588,REFERENCE_SCAN,lineitem,l_quantity,214377,107,89639128,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 40) AND l_quantity >= 30) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#44') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 19) AND l_quantity >= 9) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#14')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 23) AND l_quantity >= 13) AND (p_container) IN ('MED BAG', 'MED B8bc342aad950e588,COLUMN_SCAN,lineitem,l_shipinstruct,6001215,1500048,20072206,"TableScan Impl: ColumnVsValue l_shipinstruct = 'DELIVER IN PERSON'"
8bc342aad950e588,REFERENCE_SCAN,lineitem,l_shipmode,1500048,214377,72035221,"TableScan Impl: ExpressionEvaluator (l_shipmode) IN ('AIR', 'AIR REG')"
8bc342aad950e588,REFERENCE_SCAN,part,p_size,214377,107,89639128,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 40) AND l_quantity >= 30) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#44') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 19) AND l_quantity >= 9) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#14')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 23) AND l_quantity >= 13) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#15')"
8bc342aad950e588,REFERENCE_SCAN,lineitem,l_quantity,214377,107,89639128,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 40) AND l_quantity >= 30) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#44') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 19) AND l_quantity >= 9) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#14')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 23) AND l_quantity >= 13) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#15')"
1d052323c3385a78,COLUMN_SCAN,lineitem,l_shipdate,6001215,1828450,17358514,"TableScan Impl: ColumnBetween l_shipdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
1d052323c3385a78,REFERENCE_SCAN,nation,n_name,1828450,6044,216341451,"TableScan Impl: ExpressionEvaluator (n_name = 'RUSSIA' AND n_name = 'PERU') OR (n_name = 'PERU' AND n_name = 'RUSSIA')"
1d052323c3385a78,REFERENCE_SCAN,nation,n_name,1828450,6044,216341451,"TableScan Impl: ExpressionEvaluator (n_name = 'RUSSIA' AND n_name = 'PERU') OR (n_name = 'PERU' AND n_name = 'RUSSIA')"
1d052323c3385a78,REFERENCE_SCAN,nation,n_name,1828450,6044,216341451,"TableScan Impl: ExpressionEvaluator (n_name = 'RUSSIA' AND n_name = 'PERU') OR (n_name = 'PERU' AND n_name = 'RUSSIA')"
1d052323c3385a78,REFERENCE_SCAN,nation,n_name,1828450,6044,216341451,"TableScan Impl: ExpressionEvaluator (n_name = 'RUSSIA' AND n_name = 'PERU') OR (n_name = 'PERU' AND n_name = 'RUSSIA')"
68bd1c3ef3893506,COLUMN_SCAN,orders,o_orderdate,1500000,57311,2153955,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-05-01' AND '1994-08-01'"
68bd1c3ef3893506,COLUMN_SCAN,lineitem,l_commitdate,6001215,3793296,223553163,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
68bd1c3ef3893506,COLUMN_SCAN,lineitem,l_receiptdate,6001215,3793296,223553163,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
cf5806888193a65e,COLUMN_SCAN,lineitem,l_shipdate,6001215,5940906,53837315,"TableScan Impl: ColumnVsValue l_shipdate <= '1998-09-16'"
44ffd596b24030b4,COLUMN_SCAN,part,p_name,200000,10963,14693119,"TableScan Impl: ColumnLike p_name LIKE '%maroon%'"
44ffd596b24030b4,REFERENCE_SCAN,partsupp,ps_suppkey,1317260,329315,83985633,"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
44ffd596b24030b4,REFERENCE_SCAN,lineitem,l_suppkey,1317260,329315,83985633,"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
18179844b0e7b4fd,COLUMN_SCAN,orders,o_orderdate,1500000,57219,1990512,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-10-01' AND '1995-01-01'"
18179844b0e7b4fd,COLUMN_SCAN,lineitem,l_returnflag,6001215,1478870,21854867,"TableScan Impl: ColumnVsValue l_returnflag = 'R'"
199251afa24e06fb,COLUMN_SCAN,part,p_type,200000,1342,148279,"TableScan Impl: ColumnVsValue p_type = 'ECONOMY ANODIZED COPPER'"
199251afa24e06fb,COLUMN_SCAN,orders,o_orderdate,1500000,457263,6866662,"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
199251afa24e06fb,COLUMN_SCAN,region,r_name,5,1,15409,"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"
a84f8761647a8e14,COLUMN_SCAN,part,p_container,200000,4866,285961,"TableScan Impl: ColumnVsValue p_container = 'SM CASE'"
a84f8761647a8e14,REFERENCE_SCAN,part,p_brand,4866,202,40165,"TableScan Impl: ColumnVsValue p_brand = 'Brand#23'"
7ccd0f1d2aefc65b,COLUMN_SCAN,lineitem,l_receiptdate,6001215,909844,13717075,"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
7ccd0f1d2aefc65b,REFERENCE_SCAN,lineitem,l_commitdate,909844,575457,57190204,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
7ccd0f1d2aefc65b,REFERENCE_SCAN,lineitem,l_receiptdate,909844,575457,57190204,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
7ccd0f1d2aefc65b,REFERENCE_SCAN,lineitem,l_shipdate,575457,108434,43130827,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
7ccd0f1d2aefc65b,REFERENCE_SCAN,lineitem,l_commitdate,575457,108434,43130827,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
7ccd0f1d2aefc65b,REFERENCE_SCAN,lineitem,l_shipmode,108434,30942,11211095,"TableScan Impl: ExpressionEvaluator (l_shipmode) IN ('AIR', 'MAIL')"
fc474a4c0dbfd424,COLUMN_SCAN,lineitem,l_shipdate,6001215,1828450,16921192,"TableScan Impl: ColumnBetween l_shipdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
fc474a4c0dbfd424,REFERENCE_SCAN,nation,n_name,1828450,5942,209895955,"TableScan Impl: ExpressionEvaluator (n_name = 'RUSSIA' AND n_name = 'EGYPT') OR (n_name = 'EGYPT' AND n_name = 'RUSSIA')"
fc474a4c0dbfd424,REFERENCE_SCAN,nation,n_name,1828450,5942,209895955,"TableScan Impl: ExpressionEvaluator (n_name = 'RUSSIA' AND n_name = 'EGYPT') OR (n_name = 'EGYPT' AND n_name = 'RUSSIA')"
fc474a4c0dbfd424,REFERENCE_SCAN,nation,n_name,1828450,5942,209895955,"TableScan Impl: ExpressionEvaluator (n_name = 'RUSSIA' AND n_name = 'EGYPT') OR (n_name = 'EGYPT' AND n_name = 'RUSSIA')"
fc474a4c0dbfd424,REFERENCE_SCAN,nation,n_name,1828450,5942,209895955,"TableScan Impl: ExpressionEvaluator (n_name = 'RUSSIA' AND n_name = 'EGYPT') OR (n_name = 'EGYPT' AND n_name = 'RUSSIA')"
da273eb6d864d943,COLUMN_SCAN,customer,c_mktsegment,150000,30189,412339,"TableScan Impl: ColumnVsValue c_mktsegment = 'HOUSEHOLD'"
da273eb6d864d943,COLUMN_SCAN,orders,o_orderdate,1500000,735982,7061724,"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-29'"
da273eb6d864d943,COLUMN_SCAN,lineitem,l_shipdate,6001215,3206366,25177024,"TableScan Impl: ColumnVsValue l_shipdate > '1995-03-29'"
717622015de71915,COLUMN_SCAN,part,p_name,200000,10861,14649981,"TableScan Impl: ColumnLike p_name LIKE '%chartreuse%'"
717622015de71915,REFERENCE_SCAN,partsupp,ps_suppkey,1303032,325758,80414591,"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
717622015de71915,REFERENCE_SCAN,lineitem,l_suppkey,1303032,325758,80414591,"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
4a86895e55c28d69,COLUMN_SCAN,nation,n_name,25,1,12940,"TableScan Impl: ColumnVsValue n_name = 'CHINA'"
4a86895e55c28d69,COLUMN_SCAN,lineitem,l_receiptdate,6001215,3793296,233399737,"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
4a86895e55c28d69,COLUMN_SCAN,lineitem,l_commitdate,6001215,3793296,233399737,"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
4a86895e55c28d69,COLUMN_SCAN,lineitem,l_receiptdate,6001215,3793296,230592279,"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
4a86895e55c28d69,COLUMN_SCAN,lineitem,l_commitdate,6001215,3793296,230592279,"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
4a86895e55c28d69,COLUMN_SCAN,orders,o_orderstatus,1500000,729413,10828551,"TableScan Impl: ColumnVsValue o_orderstatus = 'F'"
5e42f24bc318596,COLUMN_SCAN,part,p_name,200000,2157,278228,"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'wheat' AND 'wheau'"
5e42f24bc318596,COLUMN_SCAN,lineitem,l_shipdate,6001215,911395,14899073,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"
5e42f24bc318596,COLUMN_SCAN,nation,n_name,25,1,14729,"TableScan Impl: ColumnVsValue n_name = 'JAPAN'"
d25c3f88901fe283,COLUMN_SCAN,supplier,s_comment,10000,4,852739,"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"
d25c3f88901fe283,COLUMN_SCAN,part,p_brand,200000,192080,1544451,"TableScan Impl: ColumnVsValue p_brand != 'Brand#51'"
d25c3f88901fe283,REFERENCE_SCAN,part,p_type,192080,185598,20276834,"TableScan Impl: ExpressionEvaluator p_type < 'ECONOMY PLATED' OR p_type >= 'ECONOMY PLATEE'"
d25c3f88901fe283,REFERENCE_SCAN,part,p_type,192080,185598,20276834,"TableScan Impl: ExpressionEvaluator p_type < 'ECONOMY PLATED' OR p_type >= 'ECONOMY PLATEE'"
d25c3f88901fe283,REFERENCE_SCAN,part,p_size,185598,29792,4828594,"TableScan Impl: ExpressionEvaluator (p_size) IN (23, 1, 38, 10, 48, 29, 31, 20)"
fc891ffbb1899c83,COLUMN_SCAN,lineitem,l_receiptdate,6001215,909844,13739638,"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
fc891ffbb1899c83,REFERENCE_SCAN,lineitem,l_commitdate,909844,575457,50545786,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
fc891ffbb1899c83,REFERENCE_SCAN,lineitem,l_receiptdate,909844,575457,50545786,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
fc891ffbb1899c83,REFERENCE_SCAN,lineitem,l_shipdate,575457,108434,26113991,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
fc891ffbb1899c83,REFERENCE_SCAN,lineitem,l_commitdate,575457,108434,26113991,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
fc891ffbb1899c83,REFERENCE_SCAN,lineitem,l_shipmode,108434,31017,7277298,"TableScan Impl: ExpressionEvaluator (l_shipmode) IN ('REG AIR', 'MAIL')"
41ea80bb07bad73c,COLUMN_SCAN,lineitem,l_shipdate,6001215,1828450,16419567,"TableScan Impl: ColumnBetween l_shipdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
41ea80bb07bad73c,REFERENCE_SCAN,nation,n_name,1828450,5589,204413325,"TableScan Impl: ExpressionEvaluator (n_name = 'KENYA' AND n_name = 'ALGERIA') OR (n_name = 'ALGERIA' AND n_name = 'KENYA')"
41ea80bb07bad73c,REFERENCE_SCAN,nation,n_name,1828450,5589,204413325,"TableScan Impl: ExpressionEvaluator (n_name = 'KENYA' AND n_name = 'ALGERIA') OR (n_name = 'ALGERIA' AND n_name = 'KENYA')"
41ea80bb07bad73c,REFERENCE_SCAN,nation,n_name,1828450,5589,204413325,"TableScan Impl: ExpressionEvaluator (n_name = 'KENYA' AND n_name = 'ALGERIA') OR (n_name = 'ALGERIA' AND n_name = 'KENYA')"
41ea80bb07bad73c,REFERENCE_SCAN,nation,n_name,1828450,5589,204413325,"TableScan Impl: ExpressionEvaluator (n_name = 'KENYA' AND n_name = 'ALGERIA') OR (n_name = 'ALGERIA' AND n_name = 'KENYA')"
a90bbb4f70652835,COLUMN_SCAN,lineitem,l_shipdate,6001215,1828450,20675292,"TableScan Impl: ColumnBetween l_shipdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
a90bbb4f70652835,REFERENCE_SCAN,nation,n_name,1828450,5578,198032503,"TableScan Impl: ExpressionEvaluator (n_name = 'BRAZIL' AND n_name = 'JORDAN') OR (n_name = 'JORDAN' AND n_name = 'BRAZIL')"
a90bbb4f70652835,REFERENCE_SCAN,nation,n_name,1828450,5578,198032503,"TableScan Impl: ExpressionEvaluator (n_name = 'BRAZIL' AND n_name = 'JORDAN') OR (n_name = 'JORDAN' AND n_name = 'BRAZIL')"
a90bbb4f70652835,REFERENCE_SCAN,nation,n_name,1828450,5578,198032503,"TableScan Impl: ExpressionEvaluator (n_name = 'BRAZIL' AND n_name = 'JORDAN') OR (n_name = 'JORDAN' AND n_name = 'BRAZIL')"
a90bbb4f70652835,REFERENCE_SCAN,nation,n_name,1828450,5578,198032503,"TableScan Impl: ExpressionEvaluator (n_name = 'BRAZIL' AND n_name = 'JORDAN') OR (n_name = 'JORDAN' AND n_name = 'BRAZIL')"
7c9fb43b4b1a676f,COLUMN_SCAN,supplier,s_comment,10000,4,1230115,"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"
7c9fb43b4b1a676f,COLUMN_SCAN,part,p_brand,200000,192022,3761232,"TableScan Impl: ColumnVsValue p_brand != 'Brand#45'"
7c9fb43b4b1a676f,REFERENCE_SCAN,part,p_type,192022,185774,31287109,"TableScan Impl: ExpressionEvaluator p_type < 'LARGE POLISHED' OR p_type >= 'LARGE POLISHEE'"
7c9fb43b4b1a676f,REFERENCE_SCAN,part,p_type,192022,185774,31287109,"TableScan Impl: ExpressionEvaluator p_type < 'LARGE POLISHED' OR p_type >= 'LARGE POLISHEE'"
7c9fb43b4b1a676f,REFERENCE_SCAN,part,p_size,185774,29948,6665325,"TableScan Impl: ExpressionEvaluator (p_size) IN (25, 3, 49, 14, 21, 37, 43, 35)"
f25a21cf96c50dc8,COLUMN_SCAN,lineitem,l_discount,6001215,1090112,21006108,"TableScan Impl: ColumnBetween l_discount BETWEEN INCLUSIVE 0.073801 AND 0.093811"
f25a21cf96c50dc8,REFERENCE_SCAN,lineitem,l_quantity,1090112,523747,13313166,"TableScan Impl: ColumnVsValue l_quantity < 25"
f25a21cf96c50dc8,REFERENCE_SCAN,lineitem,l_shipdate,523747,79332,3527070,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"
ca822ae50c30bba4,COLUMN_SCAN,lineitem,l_discount,6001215,1090112,19455994,"TableScan Impl: ColumnBetween l_discount BETWEEN INCLUSIVE 0.074221 AND 0.094231"
ca822ae50c30bba4,REFERENCE_SCAN,lineitem,l_quantity,1090112,501873,12148601,"TableScan Impl: ColumnVsValue l_quantity < 24"
ca822ae50c30bba4,REFERENCE_SCAN,lineitem,l_shipdate,501873,76064,3037861,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"
2f5918773b6c7bdb,COLUMN_SCAN,lineitem,l_discount,6001215,1091466,19576277,"TableScan Impl: ColumnBetween l_discount BETWEEN INCLUSIVE 0.014455 AND 0.034465"
2f5918773b6c7bdb,REFERENCE_SCAN,lineitem,l_quantity,1091466,523266,13180058,"TableScan Impl: ColumnVsValue l_quantity < 25"
2f5918773b6c7bdb,REFERENCE_SCAN,lineitem,l_shipdate,523266,79586,3387689,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
b57e603f2adba830,COLUMN_SCAN,part,p_container,200000,5045,253122,"TableScan Impl: ColumnVsValue p_container = 'WRAP CASE'"
b57e603f2adba830,REFERENCE_SCAN,part,p_brand,5045,178,35513,"TableScan Impl: ColumnVsValue p_brand = 'Brand#43'"
76afbb77bb4636f4,COLUMN_SCAN,supplier,s_comment,10000,4,343554,"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"
76afbb77bb4636f4,COLUMN_SCAN,part,p_brand,200000,191833,1483525,"TableScan Impl: ColumnVsValue p_brand != 'Brand#12'"
76afbb77bb4636f4,REFERENCE_SCAN,part,p_type,191833,185573,17928136,"TableScan Impl: ExpressionEvaluator p_type < 'LARGE POLISHED' OR p_type >= 'LARGE POLISHEE'"
76afbb77bb4636f4,REFERENCE_SCAN,part,p_type,191833,185573,17928136,"TableScan Impl: ExpressionEvaluator p_type < 'LARGE POLISHED' OR p_type >= 'LARGE POLISHEE'"
76afbb77bb4636f4,REFERENCE_SCAN,part,p_size,185573,29407,4423297,"TableScan Impl: ExpressionEvaluator (p_size) IN (27, 32, 28, 15, 36, 33, 1, 11)"
f49fca6a33895c65,COLUMN_SCAN,part,p_type,200000,1279,153734,"TableScan Impl: ColumnVsValue p_type = 'MEDIUM ANODIZED COPPER'"
f49fca6a33895c65,COLUMN_SCAN,orders,o_orderdate,1500000,457263,5412379,"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
f49fca6a33895c65,COLUMN_SCAN,region,r_name,5,1,22761,"TableScan Impl: ColumnVsValue r_name = 'AFRICA'"
c86c1266757d494d,COLUMN_SCAN,lineitem,l_discount,6001215,1091162,19211861,"TableScan Impl: ColumnBetween l_discount BETWEEN INCLUSIVE 0.052101 AND 0.072111"
c86c1266757d494d,REFERENCE_SCAN,lineitem,l_quantity,1091162,523006,12571076,"TableScan Impl: ColumnVsValue l_quantity < 25"
c86c1266757d494d,REFERENCE_SCAN,lineitem,l_shipdate,523006,79473,3234808,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
f4b8b9428f17f2ef,COLUMN_SCAN,lineitem,l_shipdate,6001215,5908924,49999603,"TableScan Impl: ColumnVsValue l_shipdate <= '1998-08-29'"
a41bb6409b6e5e65,COLUMN_SCAN,orders,o_orderdate,1500000,56934,2158231,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-03-01' AND '1993-06-01'"
a41bb6409b6e5e65,COLUMN_SCAN,lineitem,l_returnflag,6001215,1478870,20716712,"TableScan Impl: ColumnVsValue l_returnflag = 'R'"
da2e6ddc826b8bc2,COLUMN_SCAN,lineitem,l_discount,6001215,1090838,19345211,"TableScan Impl: ColumnBetween l_discount BETWEEN INCLUSIVE 0.020704 AND 0.040714"
da2e6ddc826b8bc2,REFERENCE_SCAN,lineitem,l_quantity,1090838,523379,13036821,"TableScan Impl: ColumnVsValue l_quantity < 25"
da2e6ddc826b8bc2,REFERENCE_SCAN,lineitem,l_shipdate,523379,80062,3155848,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"
e3cf0e8903e3077f,COLUMN_SCAN,lineitem,l_discount,6001215,1090995,19539218,"TableScan Impl: ColumnBetween l_discount BETWEEN INCLUSIVE 0.064854 AND 0.084864"
e3cf0e8903e3077f,REFERENCE_SCAN,lineitem,l_quantity,1090995,523811,12396883,"TableScan Impl: ColumnVsValue l_quantity < 25"
e3cf0e8903e3077f,REFERENCE_SCAN,lineitem,l_shipdate,523811,79404,3250143,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
ed70fc5de37b0467,COLUMN_SCAN,part,p_type,200000,1381,154936,"TableScan Impl: ColumnVsValue p_type = 'SMALL BURNISHED BRASS'"
ed70fc5de37b0467,COLUMN_SCAN,orders,o_orderdate,1500000,457263,4986979,"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
ed70fc5de37b0467,COLUMN_SCAN,region,r_name,5,1,13252,"TableScan Impl: ColumnVsValue r_name = 'ASIA'"
6d4c50cbc0f14d99,COLUMN_SCAN,orders,o_orderdate,1500000,228626,3950674,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
6d4c50cbc0f14d99,COLUMN_SCAN,region,r_name,5,1,8225,"TableScan Impl: ColumnVsValue r_name = 'EUROPE'"
6d4c50cbc0f14d99,REFERENCE_SCAN,customer,c_nationkey,181495,7360,5119458,"TableScan Impl: ColumnVsColumn c_nationkey = s_nationkey"
6d4c50cbc0f14d99,REFERENCE_SCAN,supplier,s_nationkey,181495,7360,5119458,"TableScan Impl: ColumnVsColumn c_nationkey = s_nationkey"
bd3bcfa3c6a5760f,COLUMN_SCAN,lineitem,l_discount,6001215,1090838,19674328,"TableScan Impl: ColumnBetween l_discount BETWEEN INCLUSIVE 0.022156 AND 0.042166"
bd3bcfa3c6a5760f,REFERENCE_SCAN,lineitem,l_quantity,1090838,523379,13859983,"TableScan Impl: ColumnVsValue l_quantity < 25"
bd3bcfa3c6a5760f,REFERENCE_SCAN,lineitem,l_shipdate,523379,80062,3799021,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"
5625026020c0349f,COLUMN_SCAN,part,p_name,200000,10818,8704869,"TableScan Impl: ColumnLike p_name LIKE '%plum%'"
5625026020c0349f,REFERENCE_SCAN,partsupp,ps_suppkey,1298624,324656,97865924,"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
5625026020c0349f,REFERENCE_SCAN,lineitem,l_suppkey,1298624,324656,97865924,"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
c138d6b7766cf8ea,COLUMN_SCAN,orders,o_orderdate,1500000,228626,3904818,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
c138d6b7766cf8ea,COLUMN_SCAN,region,r_name,5,1,7697,"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"
c138d6b7766cf8ea,REFERENCE_SCAN,customer,c_nationkey,185114,7406,5227175,"TableScan Impl: ColumnVsColumn c_nationkey = s_nationkey"
c138d6b7766cf8ea,REFERENCE_SCAN,supplier,s_nationkey,185114,7406,5227175,"TableScan Impl: ColumnVsColumn c_nationkey = s_nationkey"
e46d94ca4f6743ce,COLUMN_SCAN,part,p_size,200000,4026,241278,"TableScan Impl: ColumnVsValue p_size = 47"
e46d94ca4f6743ce,REFERENCE_SCAN,part,p_type,4026,786,90991,"TableScan Impl: ColumnLike p_type LIKE '%BRASS'"
e46d94ca4f6743ce,COLUMN_SCAN,region,r_name,5,1,17707,"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"
e46d94ca4f6743ce,COLUMN_SCAN,region,r_name,5,1,15195,"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"
f1199a13c24b6d2a,COLUMN_SCAN,orders,o_orderdate,1500000,228637,3950691,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"
f1199a13c24b6d2a,COLUMN_SCAN,region,r_name,5,1,8612,"TableScan Impl: ColumnVsValue r_name = 'AFRICA'"
f1199a13c24b6d2a,REFERENCE_SCAN,customer,c_nationkey,178317,7207,5091368,"TableScan Impl: ColumnVsColumn c_nationkey = s_nationkey"
f1199a13c24b6d2a,REFERENCE_SCAN,supplier,s_nationkey,178317,7207,5091368,"TableScan Impl: ColumnVsColumn c_nationkey = s_nationkey"
4fd439ebeab47aea,COLUMN_SCAN,lineitem,l_shipdate,6001215,224122,7691330,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1994-04-01'"
4fd439ebeab47aea,COLUMN_SCAN,lineitem,l_shipdate,6001215,224122,7168277,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1994-04-01'"
760c0f3b327b44a2,COLUMN_SCAN,orders,o_orderdate,1500000,227597,4435608,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
760c0f3b327b44a2,COLUMN_SCAN,region,r_name,5,1,11920,"TableScan Impl: ColumnVsValue r_name = 'ASIA'"
760c0f3b327b44a2,REFERENCE_SCAN,customer,c_nationkey,182183,7243,5449446,"TableScan Impl: ColumnVsColumn c_nationkey = s_nationkey"
760c0f3b327b44a2,REFERENCE_SCAN,supplier,s_nationkey,182183,7243,5449446,"TableScan Impl: ColumnVsColumn c_nationkey = s_nationkey"
365d58f3c5af32bc,COLUMN_SCAN,orders,o_comment,1500000,1483804,184106143,"TableScan Impl: ColumnLike o_comment NOT LIKE '%special%deposits%'"
c5226d2d26b10b8e,COLUMN_SCAN,orders,o_orderdate,1500000,57337,2064080,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1995-10-01' AND '1996-01-01'"
c5226d2d26b10b8e,COLUMN_SCAN,lineitem,l_commitdate,6001215,3793296,226916483,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
